table,G_order,G_solvable,false_characters,findall,run_started_at_utc,julia_version,oscar_version,fs2_git_revision,gap_version,scan_id,scan_total,scan_index,group_id,logged_at_utc
"(384,12682)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21160,"(384, 12682)",2026-08-24T12:04:00.174Z
"(384,12683)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21161,"(384, 12683)",2026-08-24T12:04:00.219Z
"(384,12684)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21162,"(384, 12684)",2026-08-24T12:04:00.264Z
"(384,12685)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21163,"(384, 12685)",2026-08-24T12:04:00.309Z
"(384,12686)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21164,"(384, 12686)",2026-08-24T12:04:00.355Z
"(384,12687)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21165,"(384, 12687)",2026-08-24T12:04:00.401Z
"(384,12688)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21166,"(384, 12688)",2026-08-24T12:04:00.448Z
"(384,12689)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21167,"(384, 12689)",2026-08-24T12:04:00.495Z
"(384,12690)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21168,"(384, 12690)",2026-08-24T12:04:00.541Z
"(384,12691)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21169,"(384, 12691)",2026-08-24T12:04:00.588Z
"(384,12692)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21170,"(384, 12692)",2026-08-24T12:04:00.635Z
"(384,12693)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21171,"(384, 12693)",2026-08-24T12:04:00.682Z
"(384,12694)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21172,"(384, 12694)",2026-08-24T12:04:00.726Z
"(384,12695)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21173,"(384, 12695)",2026-08-24T12:04:00.771Z
"(384,12696)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21174,"(384, 12696)",2026-08-24T12:04:00.819Z
"(384,12697)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21175,"(384, 12697)",2026-08-24T12:04:00.868Z
"(384,12698)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21176,"(384, 12698)",2026-08-24T12:04:01.308Z
"(384,12699)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21177,"(384, 12699)",2026-08-24T12:04:01.351Z
"(384,12700)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21178,"(384, 12700)",2026-08-24T12:04:01.393Z
"(384,12701)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21179,"(384, 12701)",2026-08-24T12:04:01.435Z
"(384,12702)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21180,"(384, 12702)",2026-08-24T12:04:01.483Z
"(384,12703)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21181,"(384, 12703)",2026-08-24T12:04:01.522Z
"(384,12704)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21182,"(384, 12704)",2026-08-24T12:04:01.564Z
"(384,12705)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21183,"(384, 12705)",2026-08-24T12:04:01.607Z
"(384,12706)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21184,"(384, 12706)",2026-08-24T12:04:01.655Z
"(384,12707)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21185,"(384, 12707)",2026-08-24T12:04:01.703Z
"(384,12708)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21186,"(384, 12708)",2026-08-24T12:04:01.754Z
"(384,12709)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21187,"(384, 12709)",2026-08-24T12:04:01.804Z
"(384,12710)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21188,"(384, 12710)",2026-08-24T12:04:01.848Z
"(384,12711)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21189,"(384, 12711)",2026-08-24T12:04:01.893Z
"(384,12712)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21190,"(384, 12712)",2026-08-24T12:04:01.937Z
"(384,12713)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21191,"(384, 12713)",2026-08-24T12:04:01.981Z
"(384,12714)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21192,"(384, 12714)",2026-08-24T12:04:02.03Z
"(384,12715)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21193,"(384, 12715)",2026-08-24T12:04:02.079Z
"(384,12716)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21194,"(384, 12716)",2026-08-24T12:04:02.123Z
"(384,12717)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21195,"(384, 12717)",2026-08-24T12:04:02.167Z
"(384,12718)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21196,"(384, 12718)",2026-08-24T12:04:02.211Z
"(384,12719)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21197,"(384, 12719)",2026-08-24T12:04:02.255Z
"(384,12720)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21198,"(384, 12720)",2026-08-24T12:04:02.315Z
"(384,12721)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21199,"(384, 12721)",2026-08-24T12:04:02.372Z
"(384,12722)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21200,"(384, 12722)",2026-08-24T12:04:02.425Z
"(384,12723)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21201,"(384, 12723)",2026-08-24T12:04:03.666Z
"(384,12724)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21202,"(384, 12724)",2026-08-24T12:04:03.713Z
"(384,12725)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21203,"(384, 12725)",2026-08-24T12:04:03.76Z
"(384,12726)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21204,"(384, 12726)",2026-08-24T12:04:03.805Z
"(384,12727)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21205,"(384, 12727)",2026-08-24T12:04:03.849Z
"(384,12728)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21206,"(384, 12728)",2026-08-24T12:04:03.889Z
"(384,12729)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21207,"(384, 12729)",2026-08-24T12:04:03.928Z
"(384,12730)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21208,"(384, 12730)",2026-08-24T12:04:03.968Z
"(384,12731)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21209,"(384, 12731)",2026-08-24T12:04:04.007Z
"(384,12732)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21210,"(384, 12732)",2026-08-24T12:04:04.049Z
"(384,12733)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21211,"(384, 12733)",2026-08-24T12:04:04.091Z
"(384,12734)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21212,"(384, 12734)",2026-08-24T12:04:04.141Z
"(384,12735)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21213,"(384, 12735)",2026-08-24T12:04:04.188Z
"(384,12736)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21214,"(384, 12736)",2026-08-24T12:04:04.23Z
"(384,12737)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21215,"(384, 12737)",2026-08-24T12:04:04.273Z
"(384,12738)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21216,"(384, 12738)",2026-08-24T12:04:04.318Z
"(384,12739)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21217,"(384, 12739)",2026-08-24T12:04:04.364Z
"(384,12740)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21218,"(384, 12740)",2026-08-24T12:04:04.411Z
"(384,12741)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21219,"(384, 12741)",2026-08-24T12:04:04.457Z
"(384,12742)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21220,"(384, 12742)",2026-08-24T12:04:04.506Z
"(384,12743)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21221,"(384, 12743)",2026-08-24T12:04:04.553Z
"(384,12744)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21222,"(384, 12744)",2026-08-24T12:04:04.607Z
"(384,12745)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21223,"(384, 12745)",2026-08-24T12:04:04.655Z
"(384,12746)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21224,"(384, 12746)",2026-08-24T12:04:04.703Z
"(384,12747)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21225,"(384, 12747)",2026-08-24T12:04:04.757Z
"(384,12748)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21226,"(384, 12748)",2026-08-24T12:04:04.814Z
"(384,12749)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21227,"(384, 12749)",2026-08-24T12:04:04.871Z
"(384,12750)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21228,"(384, 12750)",2026-08-24T12:04:04.922Z
"(384,12751)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21229,"(384, 12751)",2026-08-24T12:04:04.973Z
"(384,12752)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21230,"(384, 12752)",2026-08-24T12:04:05.023Z
"(384,12753)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21231,"(384, 12753)",2026-08-24T12:04:05.073Z
"(384,12754)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21232,"(384, 12754)",2026-08-24T12:04:05.124Z
"(384,12755)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21233,"(384, 12755)",2026-08-24T12:04:05.619Z
"(384,12756)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21234,"(384, 12756)",2026-08-24T12:04:05.659Z
"(384,12757)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21235,"(384, 12757)",2026-08-24T12:04:05.713Z
"(384,12758)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21236,"(384, 12758)",2026-08-24T12:04:05.765Z
"(384,12759)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21237,"(384, 12759)",2026-08-24T12:04:05.813Z
"(384,12760)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21238,"(384, 12760)",2026-08-24T12:04:05.86Z
"(384,12761)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21239,"(384, 12761)",2026-08-24T12:04:05.906Z
"(384,12762)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21240,"(384, 12762)",2026-08-24T12:04:05.953Z
"(384,12763)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21241,"(384, 12763)",2026-08-24T12:04:05.999Z
"(384,12764)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21242,"(384, 12764)",2026-08-24T12:04:06.043Z
"(384,12765)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21243,"(384, 12765)",2026-08-24T12:04:06.082Z
"(384,12766)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21244,"(384, 12766)",2026-08-24T12:04:06.121Z
"(384,12767)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21245,"(384, 12767)",2026-08-24T12:04:06.161Z
"(384,12768)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21246,"(384, 12768)",2026-08-24T12:04:06.203Z
"(384,12769)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21247,"(384, 12769)",2026-08-24T12:04:06.255Z
"(384,12770)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21248,"(384, 12770)",2026-08-24T12:04:06.306Z
"(384,12771)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21249,"(384, 12771)",2026-08-24T12:04:06.353Z
"(384,12772)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21250,"(384, 12772)",2026-08-24T12:04:06.4Z
"(384,12773)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21251,"(384, 12773)",2026-08-24T12:04:06.447Z
"(384,12774)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21252,"(384, 12774)",2026-08-24T12:04:06.494Z
"(384,12775)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21253,"(384, 12775)",2026-08-24T12:04:06.541Z
"(384,12776)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21254,"(384, 12776)",2026-08-24T12:04:06.589Z
"(384,12777)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21255,"(384, 12777)",2026-08-24T12:04:06.639Z
"(384,12778)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21256,"(384, 12778)",2026-08-24T12:04:06.684Z
"(384,12779)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21257,"(384, 12779)",2026-08-24T12:04:06.728Z
"(384,12780)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21258,"(384, 12780)",2026-08-24T12:04:06.776Z
"(384,12781)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21259,"(384, 12781)",2026-08-24T12:04:06.824Z
"(384,12782)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21260,"(384, 12782)",2026-08-24T12:04:07.272Z
"(384,12783)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21261,"(384, 12783)",2026-08-24T12:04:07.322Z
"(384,12784)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21262,"(384, 12784)",2026-08-24T12:04:07.365Z
"(384,12785)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21263,"(384, 12785)",2026-08-24T12:04:07.407Z
"(384,12786)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21264,"(384, 12786)",2026-08-24T12:04:07.45Z
"(384,12787)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21265,"(384, 12787)",2026-08-24T12:04:07.498Z
"(384,12788)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21266,"(384, 12788)",2026-08-24T12:04:07.547Z
"(384,12789)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21267,"(384, 12789)",2026-08-24T12:04:07.597Z
"(384,12790)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21268,"(384, 12790)",2026-08-24T12:04:07.641Z
"(384,12791)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21269,"(384, 12791)",2026-08-24T12:04:07.686Z
"(384,12792)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21270,"(384, 12792)",2026-08-24T12:04:07.731Z
"(384,12793)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21271,"(384, 12793)",2026-08-24T12:04:07.776Z
"(384,12794)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21272,"(384, 12794)",2026-08-24T12:04:07.82Z
"(384,12795)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21273,"(384, 12795)",2026-08-24T12:04:07.864Z
"(384,12796)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21274,"(384, 12796)",2026-08-24T12:04:07.907Z
"(384,12797)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21275,"(384, 12797)",2026-08-24T12:04:07.951Z
"(384,12798)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21276,"(384, 12798)",2026-08-24T12:04:07.99Z
"(384,12799)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21277,"(384, 12799)",2026-08-24T12:04:08.033Z
"(384,12800)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21278,"(384, 12800)",2026-08-24T12:04:08.08Z
"(384,12801)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21279,"(384, 12801)",2026-08-24T12:04:08.139Z
"(384,12802)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21280,"(384, 12802)",2026-08-24T12:04:08.196Z
"(384,12803)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21281,"(384, 12803)",2026-08-24T12:04:08.248Z
"(384,12804)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21282,"(384, 12804)",2026-08-24T12:04:08.301Z
"(384,12805)",384,true,0,true,2026-08-24T10:03:33.661Z,1.12.6,1.8.1,33ecdf228faa,4.16.1,smallgroups-1-567-fs2-q2-findall,34886,21283,"(384, 12805)",2026-08-24T12:04:08.353Z
